object+AF8-id,centroids+AF8-x,centroids+AF8-y,aspect+AF8-ratio,area,frames,scores,counted,ground_truth
53,473,2498,8.94174757281553,94863,526,0.45,TRUE,1
53,498,2424,9.75531914893617,86198,527,0.44,TRUE,1
53,523,2400,14.8389830508475,206618,528,0.33,TRUE,1
53,550,2392,15.4553571428571,193872,529,0.33,TRUE,1
53,585,2386,13.3769230769231,226070,530,0.33,TRUE,1
53,615,2375,13.488188976378,217551,531,0.33,TRUE,1
53,646,2376,15.042735042735,205920,532,0.11,TRUE,1
53,679,2360,9.6421052631579,87020,533,0.47,TRUE,1
53,715,2366,10.1111111111111,81900,534,0.53,TRUE,1
53,741,2363,9.65263157894737,87115,535,0.3,TRUE,1
53,768,2362,10.3409090909091,80080,536,0.2,TRUE,1
53,799,2353,9.93478260869565,84088,537,0.22,TRUE,1
53,831,2365,15.9732142857143,200368,538,0.15,TRUE,1
53,861,2409,9.53125,87840,539,0.13,TRUE,1
53,892,2384,15.9553571428571,200144,540,0.57,TRUE,1
53,922,2373,16.0090909090909,193710,541,0.73,TRUE,1
53,946,2371,9.69148936170213,85634,542,0.65,TRUE,1
53,979,2379,8.52293577981651,101261,543,0.65,TRUE,1
53,1014,2387,9.41836734693878,90454,544,0.64,TRUE,1
53,1047,2434,15.3412698412698,243558,545,0.59,TRUE,1
53,1079,2397,14.0569105691057,212667,546,0.61,TRUE,1
53,1110,2394,9.35353535353535,91674,547,0.69,TRUE,1
53,1142,2403,9.72043010752688,84072,548,0.61,TRUE,1
53,1172,2401,9.91304347826087,83904,549,0.48,TRUE,1
53,1208,2385,15.8521739130435,209645,550,0.74,TRUE,1
53,1240,2448,13.5147058823529,62492,551,0.43,TRUE,1
53,1270,2412,15.3688524590164,228750,552,0.21,TRUE,1
53,1303,2392,16.5862068965517,223184,553,0.77,TRUE,1
53,1336,2417,16.2439024390244,245754,554,0.67,TRUE,1
53,1370,2385,14.3565891472868,238908,555,0.74,TRUE,1
53,1403,2425,15.1304347826087,288144,556,0.8,TRUE,1
53,1432,2436,15.7,265330,557,0.7,TRUE,1
53,1469,2439,13.7677419354839,330770,558,0.53,TRUE,1
53,1502,2427,14.5942028985507,277932,559,0.69,TRUE,1
53,1529,2448,15.3857142857143,301560,560,0.59,TRUE,1
53,1555,2480,15.12,340200,561,0.12,TRUE,1
53,1584,2464,13.6959459459459,299996,562,0.24,TRUE,1
53,1610,2430,13.7342657342657,280852,563,0.78,TRUE,1
53,1634,2419,14.2537313432836,255940,564,0.15,TRUE,1
53,1659,2515,15.2164179104478,273226,565,0.13,TRUE,1
53,1688,2448,13.8732394366197,279740,566,0.74,TRUE,1
53,1712,2460,13.2222222222222,274176,567,0.13,TRUE,1
53,1733,2505,14.3161764705882,264792,568,0.15,TRUE,1
53,1758,2531,13.9496402877698,269521,569,0.14,TRUE,1
53,1783,2510,13.3597122302158,258123,570,0.37,TRUE,1
53,1809,2537,13.2533333333333,298200,571,0.12,TRUE,1
53,1832,2570,13.8150684931507,294482,572,0.11,TRUE,1
53,1857,2563,13.7872340425532,274104,573,0.12,TRUE,1
53,1882,2546,12.62,283950,574,0.79,TRUE,1
53,1911,2531,11.8662420382166,292491,575,0.7,TRUE,1
53,1942,2556,12.5225806451613,300855,576,0.74,TRUE,1
53,1968,2581,12.5345911949686,316887,577,0.74,TRUE,1
53,1997,2611,12.9240506329114,322636,578,0.78,TRUE,1
53,2025,2636,12.70625,325280,579,0.73,TRUE,1
53,2053,2574,11.9673202614379,280143,580,0.79,TRUE,1
53,2081,2563,11.5096774193548,276520,581,0.83,TRUE,1
53,2100,2537,13.740157480315,221615,582,0.81,TRUE,1
53,2119,2708,13.2555555555556,107370,583,0.31,TRUE,1
53,2132,2857,14.1044776119403,63315,584,0.62,TRUE,1
53,2142,2931,1.15315315315315,56832,585,0.1,TRUE,1
60,103,1378,0,0,584,0.7,TRUE,1
60,110,1407,1.15315315315315,56832,585,0.18,TRUE,1
60,116,1429,1.16738197424893,63376,586,0.14,TRUE,1
60,134,1456,1.26086956521739,96048,587,0.33,TRUE,1
60,138,2036,6.86496350364964,515394,588,0.19,TRUE,1
60,84,2315,14.0756302521008,199325,589,0.56,TRUE,1
60,71,2398,11.8248175182482,221940,590,0.2,TRUE,1
60,72,2441,11.2039473684211,258856,591,0.15,TRUE,1
60,80,2451,9.52272727272727,294976,592,0.19,TRUE,1
60,77,2572,10.4090909090909,246862,593,0.12,TRUE,1
60,84,2756,11.0604395604396,366366,594,0.65,TRUE,1
60,95,2835,10.7684210526316,388740,595,0.73,TRUE,1
60,116,2848,10.391959798995,411532,596,0.78,TRUE,1
60,131,2856,11.606936416185,347384,597,0.73,TRUE,1
60,148,2828,10.8663101604278,379984,598,0.7,TRUE,1
60,170,2785,10.4652406417112,365959,599,0.72,TRUE,1
60,194,2811,10.3857868020305,403062,600,0.72,TRUE,1
60,218,2835,10.9945652173913,372232,601,0.12,TRUE,1
60,245,2820,11.2139037433155,392139,602,0.16,TRUE,1
60,265,2794,11.3815028901734,340637,603,0.72,TRUE,1
60,299,2785,11.09375,408960,604,0.14,TRUE,1
60,325,2797,11.3967391304348,385848,605,0.78,TRUE,1
60,356,2806,11.7062146892655,366744,606,0.76,TRUE,1
60,381,2801,11.9485714285714,365925,607,0.77,TRUE,1
60,403,2808,11.7919075144509,352920,608,0.23,TRUE,1
60,431,2802,12.1046511627907,358104,609,0.78,TRUE,1
60,448,2807,12.3212121212121,335445,610,0.26,TRUE,1
60,472,2797,13.2193548387097,317595,611,0.25,TRUE,1
60,501,2789,12.0751445086705,361397,612,0.15,TRUE,1
60,535,2781,12.4431137724551,347026,613,0.75,TRUE,1
60,552,2797,11.8901734104046,355861,614,0.76,TRUE,1
60,571,2797,11.8914285714286,364175,615,0.75,TRUE,1
60,597,2774,12,342732,616,0.72,TRUE,1
60,611,2791,12.8633540372671,333431,617,0.76,TRUE,1
60,632,2788,12.7423312883436,338551,618,0.17,TRUE,1
60,652,2794,12.7037037037037,333396,619,0.23,TRUE,1
60,677,2795,12.6875,324800,620,0.24,TRUE,1
60,698,2792,12.7625,326720,621,0.14,TRUE,1
60,724,2802,12.1556886227545,339010,622,0.75,TRUE,1
60,749,2802,11.9764705882353,346120,623,0.74,TRUE,1
60,767,2797,12.3926380368098,329260,624,0.69,TRUE,1
60,788,2787,13.1710526315789,304304,625,0.7,TRUE,1
60,813,2792,13.1282051282051,319488,626,0.74,TRUE,1
60,836,2787,12.66875,324320,627,0.77,TRUE,1
60,859,2776,12.8823529411765,301563,628,0.77,TRUE,1
60,889,2780,12.4320987654321,326268,629,0.25,TRUE,1
60,920,2782,12.1829268292683,327672,630,0.21,TRUE,1
60,947,2788,12.4390243902439,334560,631,0.23,TRUE,1
60,972,2780,12.9415584415584,306922,632,0.18,TRUE,1
60,1005,2778,12.3558282208589,328282,633,0.12,TRUE,1
60,1033,2773,12.2256097560976,328820,634,0.15,TRUE,1
60,1071,2768,11.2429378531073,352230,635,0.78,TRUE,1
60,1097,2776,11.0326086956522,373520,636,0.76,TRUE,1
60,1127,2783,11.9705882352941,345950,637,0.16,TRUE,1
60,1156,2770,11.5116279069767,340560,638,0.75,TRUE,1
60,1188,2776,11.4101123595506,361518,639,0.14,TRUE,1
60,1213,2764,11.874251497006,331161,640,0.78,TRUE,1
60,1244,2757,11.16,341775,641,0.79,TRUE,1
60,1267,2764,12.9671052631579,299592,642,0.77,TRUE,1
60,1300,2784,12.2883435582822,326489,643,0.73,TRUE,1
60,1326,2779,12.96,291600,644,0.73,TRUE,1
60,1355,2786,12.9150326797386,302328,645,0.74,TRUE,1
60,1394,2781,11.9578313253012,329510,646,0.75,TRUE,1
60,1420,2790,12.6477987421384,319749,647,0.81,TRUE,1
60,1450,2782,12.875,297464,648,0.76,TRUE,1
60,1479,2801,12.2439024390244,329312,649,0.76,TRUE,1
60,1510,2821,12.2654320987654,321894,650,0.79,TRUE,1
60,1538,2835,12.8758169934641,301410,651,0.74,TRUE,1
60,1563,2837,12.5844155844156,298452,652,0.72,TRUE,1
60,1594,2846,12.4585987261147,307092,653,0.73,TRUE,1
60,1626,2825,11.2954545454545,349888,654,0.8,TRUE,1
60,1660,2820,11.0604395604396,366366,655,0.79,TRUE,1
60,1700,2817,11.2737430167598,361222,656,0.79,TRUE,1
60,1736,2812,10.6157894736842,383230,657,0.67,TRUE,1
60,1775,2814,14.968,233875,658,0.78,TRUE,1
60,1804,2821,12.8759124087591,241668,659,0.77,TRUE,1
60,1832,2824,12.3404255319149,245340,660,0.71,TRUE,1
60,1871,2823,13.0729927007299,245367,661,0.71,TRUE,1
60,1905,2820,13.1449275362319,250332,662,0.71,TRUE,1
60,1940,2805,12.3146853146853,251823,663,0.78,TRUE,1
60,1976,2807,12.0684931506849,257252,664,0.81,TRUE,1
60,2007,2817,10.1005025125628,399990,665,0.8,TRUE,1
60,2031,2808,9.63380281690141,437076,666,0.71,TRUE,1
60,2053,2787,10.4158415841584,425008,667,0.29,TRUE,1
60,2076,2756,12.4276315789474,287128,668,0.61,TRUE,1
60,2085,2751,12.2162162162162,267584,669,0.35,TRUE,1
68,50,2389,0,0,657,0.75,TRUE,1
68,62,2438,14.968,233875,658,0.88,TRUE,1
68,82,2435,12.8759124087591,241668,659,0.86,TRUE,1
68,108,2445,12.3404255319149,245340,660,0.84,TRUE,1
68,141,2459,13.0729927007299,245367,661,0.87,TRUE,1
68,172,2463,13.1449275362319,250332,662,0.81,TRUE,1
68,202,2448,12.3146853146853,251823,663,0.81,TRUE,1
68,233,2458,12.0684931506849,257252,664,0.84,TRUE,1
68,262,2478,10.1005025125628,399990,665,0.82,TRUE,1
68,286,2514,9.63380281690141,437076,666,0.8,TRUE,1
68,318,2489,10.4158415841584,425008,667,0.8,TRUE,1
68,340,2521,12.4276315789474,287128,668,0.83,TRUE,1
68,366,2517,12.2162162162162,267584,669,0.71,TRUE,1
68,388,2516,11.8618421052632,274056,670,0.59,TRUE,1
68,411,2508,11.3205128205128,275496,671,0.85,TRUE,1
68,438,2498,12.1027397260274,257982,672,0.86,TRUE,1
68,459,2497,12.3333333333333,255744,673,0.85,TRUE,1
68,482,2505,12.0397350993377,274518,674,0.16,TRUE,1
68,505,2511,11.1875,286400,675,0.74,TRUE,1
68,528,2507,11.6730769230769,284076,676,0.15,TRUE,1
68,553,2519,12.44,279900,677,0.17,TRUE,1
68,578,2506,12.0134228187919,266710,678,0.84,TRUE,1
68,605,2499,11.9932432432432,262700,679,0.13,TRUE,1
68,628,2504,12.0065359477124,281061,680,0.87,TRUE,1
68,657,2496,12.5857142857143,246680,681,0.83,TRUE,1
68,684,2501,11.40625,292000,682,0.77,TRUE,1
68,716,2508,11.59375,296800,683,0.86,TRUE,1
68,752,2497,12.5744680851064,249993,684,0.81,TRUE,1
68,787,2487,11.9664429530201,265667,685,0.12,TRUE,1
68,821,2489,12.35,242060,686,0.29,TRUE,1
68,857,2494,12.6014492753623,239982,687,0.15,TRUE,1
68,890,2503,11.68,262800,688,0.19,TRUE,1
68,923,2510,12.1543624161074,269839,689,0.1,TRUE,1
68,952,2534,11.4259259259259,299862,690,0.85,TRUE,1
68,985,2537,11.2625,288320,691,0.15,TRUE,1
68,1020,2528,12.1333333333333,273000,692,0.38,TRUE,1
68,1054,2508,12.4452554744526,233585,693,0.35,TRUE,1
68,1084,2508,11.6979865771812,259707,694,0.3,TRUE,1
68,1112,2523,11.4487179487179,278616,695,0.3,TRUE,1
68,1141,2526,11.4387096774194,274815,696,0.4,TRUE,1
68,1174,2520,11.8231292517007,255486,697,0.36,TRUE,1
68,1200,2527,12.5211267605634,252476,698,0.32,TRUE,1
68,1228,2537,12.4097222222222,257328,699,0.8,TRUE,1
68,1258,2547,12.0675675675676,264328,700,0.18,TRUE,1
68,1287,2551,11.9391891891892,261516,701,0.26,TRUE,1
68,1317,2549,11.9054054054054,260776,702,0.89,TRUE,1
68,1346,2538,10.9220779220779,259028,703,0.85,TRUE,1
68,1372,2534,10.625,272000,704,0.85,TRUE,1
68,1403,2541,10.7926829268293,290280,705,0.88,TRUE,1
68,1436,2547,10.5939393939394,288420,706,0.87,TRUE,1
68,1470,2547,10.2705882352941,296820,707,0.88,TRUE,1
68,1504,2552,10.8098159509202,287206,708,0.88,TRUE,1
68,1538,2540,11.3443708609272,258663,709,0.85,TRUE,1
68,1568,2546,10.5521472392638,280360,710,0.86,TRUE,1
68,1606,2561,11.9333333333333,268500,711,0.87,TRUE,1
68,1638,2555,11.8445945945946,259444,712,0.86,TRUE,1
68,1664,2606,10.8971428571429,333725,713,0.79,TRUE,1
68,1701,2584,11.2670807453416,292054,714,0.86,TRUE,1
68,1733,2577,10.7926829268293,290280,715,0.86,TRUE,1
68,1768,2579,11.3227848101266,282662,716,0.85,TRUE,1
68,1802,2604,10.9768786127168,328527,717,0.85,TRUE,1
68,1831,2629,10.5138121546961,344443,718,0.85,TRUE,1
68,1863,2622,10.3461538461538,342706,719,0.89,TRUE,1
68,1895,2707,10.4773869346734,414915,720,0.85,TRUE,1
68,1933,2718,10.9832402234637,351914,721,0.76,TRUE,1
68,1965,2748,10.3681592039801,418884,722,0.85,TRUE,1
68,2003,2696,10.6327683615819,333114,723,0.83,TRUE,1
68,2038,2735,10.703125,394560,724,0.79,TRUE,1
68,2066,2750,10.8272251308901,394988,725,0.8,TRUE,1
68,2093,2725,13.8714285714286,271880,726,0.47,TRUE,1
68,2105,3135,7.01574803149606,113157,727,0.18,TRUE,1
80,56,2272,0,0,733,0.2,TRUE,1
80,57,2463,13.2478632478632,181350,735,0.42,TRUE,1
80,67,2600,12.9020979020979,263835,736,0.47,TRUE,1
80,79,2688,12.5290322580645,301010,737,0.67,TRUE,1
80,108,2778,11.8370786516854,375046,738,0.82,TRUE,1
80,142,2825,10.4820512820513,398580,739,0.86,TRUE,1
80,175,2846,11.6878612716763,349806,740,0.81,TRUE,1
80,209,2836,12.4850299401198,348195,741,0.8,TRUE,1
80,238,2829,11.752808988764,372376,742,0.84,TRUE,1
80,271,2837,12.4,337590,743,0.81,TRUE,1
80,296,2815,12.6265060240964,347936,744,0.82,TRUE,1
80,318,2819,12.2916666666667,346920,745,0.84,TRUE,1
80,343,2821,11.8,361375,746,0.84,TRUE,1
80,378,2828,12.4329268292683,334396,747,0.78,TRUE,1
80,411,2824,11.8218390804598,357918,748,0.81,TRUE,1
80,439,2821,11.25,380880,749,0.86,TRUE,1
80,465,2822,11.0702702702703,378880,750,0.85,TRUE,1
80,487,2812,11.7215909090909,363088,751,0.83,TRUE,1
80,518,2804,10.734375,395712,752,0.86,TRUE,1
80,542,2800,10.859375,400320,753,0.85,TRUE,1
80,572,2803,10.8789473684211,392730,754,0.83,TRUE,1
80,604,2806,11.0483870967742,382230,755,0.81,TRUE,1
80,626,2803,10.530612244898,404544,756,0.84,TRUE,1
80,652,2805,10.5076923076923,399555,757,0.82,TRUE,1
80,679,2801,10.7801047120419,393269,758,0.84,TRUE,1
80,711,2804,10.469387755102,402192,759,0.85,TRUE,1
80,731,2797,11.0748663101604,387277,760,0.84,TRUE,1
80,759,2796,11.3681318681319,376558,761,0.8,TRUE,1
80,787,2799,11.3681318681319,376558,762,0.77,TRUE,1
80,816,2796,11.4555555555556,371160,763,0.84,TRUE,1
80,845,2802,11.2596685082873,368878,764,0.83,TRUE,1
80,873,2804,11.3089887640449,358314,765,0.81,TRUE,1
80,905,2807,11.5113636363636,356576,766,0.81,TRUE,1
80,929,2813,12.2228915662651,336814,767,0.81,TRUE,1
80,963,2817,10.4072164948454,391686,768,0.85,TRUE,1
80,994,2821,10.8602150537634,375720,769,0.84,TRUE,1
80,1015,2826,11.122905027933,356389,770,0.86,TRUE,1
80,1048,2827,10.804347826087,365792,771,0.85,TRUE,1
80,1085,2831,10.6720430107527,369210,772,0.83,TRUE,1
80,1107,2833,10.7663043478261,364504,773,0.86,TRUE,1
80,1137,2834,11.3011363636364,350064,774,0.83,TRUE,1
80,1166,2837,10.0505050505051,394020,775,0.85,TRUE,1
80,1187,2842,10.4550264550265,373464,776,0.85,TRUE,1
80,1210,2844,11.0166666666667,356940,777,0.86,TRUE,1
80,1235,2848,11.4853801169591,335844,778,0.84,TRUE,1
80,1260,2851,10.938202247191,346566,779,0.82,TRUE,1
80,1290,2855,10.3386243386243,369306,780,0.85,TRUE,1
80,1311,2854,10.6290322580645,367722,781,0.85,TRUE,1
80,1341,2858,10.4171122994652,364276,782,0.85,TRUE,1
80,1367,2858,10.1979166666667,375936,783,0.86,TRUE,1
80,1413,2856,10.5,363258,784,0.84,TRUE,1
80,1450,2854,10.8011049723757,353855,785,0.82,TRUE,1
80,1476,2854,11.1142857142857,340375,786,0.85,TRUE,1
80,1491,2854,11.3801169590643,332766,787,0.86,TRUE,1
80,1515,2856,11.5147928994083,328874,788,0.85,TRUE,1
80,1536,2859,11.2138728323699,335620,789,0.85,TRUE,1
80,1559,2856,10.9106145251397,349587,790,0.86,TRUE,1
80,1578,2854,11.0457142857143,338275,791,0.83,TRUE,1
80,1607,2860,11.8484848484848,322575,792,0.82,TRUE,1
80,1630,2861,11.7926829268293,317176,793,0.8,TRUE,1
80,1648,2863,11.94375,305760,794,0.78,TRUE,1
80,1665,2870,11.5542168674699,318388,795,0.79,TRUE,1
80,1688,2872,11.1860465116279,330928,796,0.82,TRUE,1
80,1703,2874,11.0402298850575,334254,797,0.83,TRUE,1
80,1731,2874,11.2941176470588,326400,798,0.74,TRUE,1
80,1756,2871,12.0375,308160,799,0.75,TRUE,1
80,1767,2870,10.9028571428571,333900,800,0.83,TRUE,1
80,1786,2872,10.9827586206897,332514,801,0.83,TRUE,1
80,1802,2880,10.6480446927374,341174,802,0.8,TRUE,1
80,1819,2882,10.3497267759563,346602,803,0.8,TRUE,1
80,1856,2887,11.0232558139535,326112,804,0.71,TRUE,1
80,1876,2887,10.6011235955056,335886,805,0.8,TRUE,1
80,1895,2884,10.6818181818182,330880,806,0.83,TRUE,1
80,1917,2886,10.6497175141243,333645,807,0.82,TRUE,1
80,1944,2883,10.8843930635838,325759,808,0.78,TRUE,1
80,1963,2886,10.2173913043478,345920,809,0.81,TRUE,1
80,1983,2891,9.85789473684211,355870,810,0.81,TRUE,1
80,2010,2895,10.7861271676301,322818,811,0.77,TRUE,1
80,2038,2902,9.58549222797928,357050,812,0.54,TRUE,1
80,2068,2903,10.6285714285714,325500,813,0.4,TRUE,1
80,2093,2902,14.219696969697,247764,814,0.18,TRUE,1
80,2094,2831,13.461038961039,319242,815,0.33,TRUE,1
80,2099,2793,9.16751269035533,355782,816,0.35,TRUE,1
83,82,2870,0,0,812,0.68,TRUE,1
83,114,2809,10.6285714285714,325500,813,0.84,TRUE,1
83,139,2779,14.219696969697,247764,814,0.39,TRUE,1
83,144,2879,13.461038961039,319242,815,0.67,TRUE,1
83,159,2908,9.16751269035533,355782,816,0.67,TRUE,1
83,186,2892,9.51282051282051,361725,817,0.54,TRUE,1
83,209,2845,9.96984924623116,394816,818,0.6,TRUE,1
83,211,2861,8.53846153846154,417027,819,0.57,TRUE,1
83,227,2843,1.36904761904762,38640,820,0.54,TRUE,1
83,239,2845,8.37179487179487,458406,821,0.28,TRUE,1
83,268,2816,10.8723404255319,384272,822,0.15,TRUE,1
83,316,2790,15.7067669172932,277837,823,0.31,TRUE,1
83,341,2771,15.1532846715328,284412,824,0.45,TRUE,1
83,362,2768,14.4791666666667,300240,825,0.49,TRUE,1
83,381,2767,14.5352112676056,293088,826,0.48,TRUE,1
83,395,2755,14.9007092198582,296241,827,0.37,TRUE,1
83,413,2758,15.5407407407407,283230,828,0.44,TRUE,1
83,432,2766,14.8,290080,829,0.57,TRUE,1
83,450,2762,14.7801418439716,293844,830,0.44,TRUE,1
83,469,2764,14.4896551724138,304645,831,0.56,TRUE,1
83,485,2777,14.863309352518,287174,832,0.51,TRUE,1
83,506,2784,14.2275862068966,299135,833,0.57,TRUE,1
83,525,2794,13.8378378378378,303104,834,0.12,TRUE,1
83,559,2795,14.3194444444444,296928,835,0.57,TRUE,1
83,584,2800,14.3888888888889,298368,836,0.42,TRUE,1
83,608,2792,15.5407407407407,283230,837,0.39,TRUE,1
83,630,2797,14.7642857142857,289380,838,0.43,TRUE,1
83,659,2805,14.6666666666667,279312,839,0.5,TRUE,1
83,683,2804,15,277440,840,0.45,TRUE,1
83,705,2794,14.3125,296784,841,0.12,TRUE,1
83,730,2804,14.4893617021277,288063,842,0.21,TRUE,1
83,761,2797,14.0408163265306,303408,843,0.13,TRUE,1
83,786,2797,14.9568345323741,288981,844,0.37,TRUE,1
83,812,2793,15.5263157894737,274645,845,0.38,TRUE,1
83,830,2798,14.2916666666667,296352,846,0.16,TRUE,1
83,857,2800,14.4571428571429,283360,847,0.52,TRUE,1
83,878,2804,14.3191489361702,284679,848,0.53,TRUE,1
83,908,2805,15.1492537313433,272020,849,0.53,TRUE,1
83,927,2786,15,294000,850,0.5,TRUE,1
83,945,2785,14.5208333333333,301104,851,0.58,TRUE,1
83,969,2770,10.8837209302326,80496,852,0.45,TRUE,1
83,991,2760,15.5434782608696,296010,853,0.2,TRUE,1
83,1008,2743,16.1481481481482,294300,854,0.52,TRUE,1
83,1023,2751,14.6780821917808,312878,855,0.2,TRUE,1
83,1041,2737,15.5285714285714,304360,856,0.13,TRUE,1
83,1057,2743,15.0140845070423,302744,857,0.45,TRUE,1
83,1087,2753,15.0425531914894,299061,858,0.14,TRUE,1
83,1108,2747,14.7310344827586,309720,859,0.19,TRUE,1
83,1132,2747,14.2185430463576,324197,860,0.66,TRUE,1
83,1154,2746,14.0193548387097,336815,861,0.59,TRUE,1
83,1180,2753,15.5652173913043,296424,862,0.55,TRUE,1
83,1199,2757,14.6712328767123,312732,863,0.32,TRUE,1
83,1223,2738,15.8623188405797,302082,864,0.14,TRUE,1
83,1245,2736,14.7046979865772,326459,865,0.32,TRUE,1
83,1279,2737,16.1851851851852,294975,866,0.47,TRUE,1
83,1299,2726,15.85,310660,867,0.59,TRUE,1
83,1318,2711,16.3550724637681,311466,868,0.58,TRUE,1
83,1343,2704,15.4013605442177,332808,869,0.58,TRUE,1
83,1363,2683,16.7697841726619,324009,870,0.5,TRUE,1
83,1384,2707,16.4518518518519,299835,871,0.52,TRUE,1
83,1403,2712,15.9571428571429,312760,872,0.66,TRUE,1
83,1422,2714,15.2123287671233,324266,873,0.67,TRUE,1
83,1440,2706,14.6387096774194,351695,874,0.57,TRUE,1
83,1474,2712,15.8723404255319,315558,875,0.47,TRUE,1
83,1500,2716,16.8549618320611,289248,876,0.45,TRUE,1
83,1523,2739,15.6304347826087,297666,877,0.58,TRUE,1
83,1543,2765,14.8041958041958,302731,878,0.53,TRUE,1
83,1569,2790,15.0507246376812,286626,879,0.59,TRUE,1
83,1597,2801,15.0588235294118,278528,880,0.62,TRUE,1
83,1617,2809,14.9485294117647,276488,881,0.67,TRUE,1
83,1635,2812,14.9558823529412,276624,882,0.42,TRUE,1
83,1653,2806,14.6312056737589,290883,883,0.62,TRUE,1
83,1685,2814,14.9117647058824,275808,884,0.62,TRUE,1
83,1709,2822,14.8088235294118,273904,885,0.57,TRUE,1
83,1742,2821,15.1268656716418,271618,886,0.62,TRUE,1
83,1769,2817,15.6076923076923,263770,887,0.66,TRUE,1
83,1796,2811,15.5581395348837,258903,888,0.67,TRUE,1
83,1816,2845,14.7906976744186,246132,889,0.57,TRUE,1
83,1843,2821,15.5813953488372,259290,890,0.59,TRUE,1
83,1873,2825,15.8492063492064,251622,891,0.5,TRUE,1
83,1899,2822,16.1290322580645,248000,892,0.42,TRUE,1
83,1924,2815,15.7751937984496,262515,893,0.53,TRUE,1
83,1949,2788,16.696,260875,894,0.51,TRUE,1
83,1969,2796,15.7328244274809,269991,895,0.66,TRUE,1
83,1989,2813,15.4351145038168,264882,896,0.46,TRUE,1
83,2013,2843,15.3951612903226,236716,897,0.42,TRUE,1
83,2034,2801,0.990697674418605,45795,898,0.24,TRUE,1
83,2053,2817,14.15,277340,899,0.23,TRUE,1
83,2075,2868,13.1468531468531,268840,900,0.37,TRUE,1
83,2098,3074,11.0504201680672,156485,901,0.45,TRUE,1
83,2118,3257,11.3181818181818,87648,902,0.38,TRUE,1
83,2126,3330,11.9512195121951,80360,903,0.25,TRUE,1
95,75,2505,0,0,908,0.79,TRUE,1
95,76,2521,9.90728476821192,225896,909,0.77,TRUE,1
95,90,2517,8.3804347826087,283728,910,0.66,TRUE,1
95,96,2544,8.17741935483871,282906,911,0.56,TRUE,1
95,84,2616,10.1753246753247,241318,912,0.5,TRUE,1
95,85,2611,9.31333333333333,209550,913,0.65,TRUE,1
95,101,2731,12.0789473684211,279072,914,0.76,TRUE,1
95,118,2803,12.1698113207547,307665,915,0.77,TRUE,1
95,134,2852,11.0280898876405,349414,916,0.85,TRUE,1
95,158,2862,10.2020725388601,380017,917,0.85,TRUE,1
95,176,2860,10.3108808290155,384070,918,0.83,TRUE,1
95,201,2852,10.3538461538462,393705,919,0.86,TRUE,1
95,228,2862,11.2102272727273,347248,920,0.85,TRUE,1
95,258,2870,10.5215053763441,364002,921,0.86,TRUE,1
95,282,2879,11.2280701754386,328320,922,0.85,TRUE,1
95,310,2875,10.505376344086,363444,923,0.82,TRUE,1
95,337,2867,11.1942857142857,342825,924,0.84,TRUE,1
95,356,2866,9.58823529411765,399024,925,0.87,TRUE,1
95,376,2859,9.77227722772277,398748,926,0.88,TRUE,1
95,399,2855,9.84158415841584,401576,927,0.88,TRUE,1
95,423,2855,10.4946808510638,370924,928,0.87,TRUE,1
95,446,2851,9.825,393000,929,0.87,TRUE,1
95,466,2856,9.78,391200,930,0.86,TRUE,1
95,490,2843,10.4052631578947,375630,931,0.84,TRUE,1
95,503,2845,9.61650485436893,408086,932,0.85,TRUE,1
95,526,2856,9.8391959798995,389642,933,0.85,TRUE,1
95,550,2866,9.61881188118812,392486,934,0.87,TRUE,1
95,567,2852,9.02739726027397,432963,935,0.89,TRUE,1
95,590,2848,9.76354679802956,402346,936,0.87,TRUE,1
95,609,2835,9.86764705882353,410652,937,0.85,TRUE,1
95,637,2833,9.96984924623116,394816,938,0.86,TRUE,1
95,655,2834,9.11415525114155,437124,939,0.87,TRUE,1
95,683,2828,10.1538461538462,386100,940,0.84,TRUE,1
95,704,2834,9.46190476190476,417270,941,0.87,TRUE,1
95,730,2842,9.58620689655172,395038,942,0.87,TRUE,1
95,758,2831,9.6078431372549,399840,943,0.86,TRUE,1
95,789,2826,9.82178217821782,400768,944,0.86,TRUE,1
95,821,2818,10.5891891891892,362415,945,0.85,TRUE,1
95,841,2825,9.89054726368159,399588,946,0.87,TRUE,1
95,861,2829,9.63592233009709,408910,947,0.86,TRUE,1
95,884,2838,10.0255102040816,385140,948,0.83,TRUE,1
95,918,2828,11.0795454545455,343200,949,0.83,TRUE,1
95,936,2821,10.0927835051546,379852,950,0.85,TRUE,1
95,958,2831,9.96969696969697,390852,951,0.86,TRUE,1
95,980,2832,10.2102564102564,388245,952,0.85,TRUE,1
95,1008,2827,11.7469879518072,323700,953,0.1,TRUE,1
95,1036,2831,10.2041884816754,372259,954,0.84,TRUE,1
95,1061,2849,8.68468468468469,428016,955,0.87,TRUE,1
95,1085,2860,8.87155963302752,421612,956,0.83,TRUE,1
95,1101,2882,8.71759259259259,406728,957,0.83,TRUE,1
95,1132,2868,9.25714285714286,408240,958,0.87,TRUE,1
95,1153,2859,9.32535885167464,407341,959,0.88,TRUE,1
95,1189,2846,10.4631578947368,377720,960,0.87,TRUE,1
95,1225,2823,10.8971428571429,333725,961,0.82,TRUE,1
95,1250,2833,9.82412060301508,389045,962,0.85,TRUE,1
95,1279,2841,10.0612244897959,386512,963,0.87,TRUE,1
95,1315,2843,10.3862433862434,371007,964,0.86,TRUE,1
